0.000000	0.000000
0.001667	4.650412
0.003333	2.702610
0.005000	1.156434
0.006667	1.073940
0.008333	-0.339253
0.010000	0.309009
0.011667	0.956449
0.013333	-0.459282
0.015000	-0.546010
0.016667	-2.098050
0.018333	-4.053446
0.020000	0.587716
0.021667	5.227386
0.023333	3.267243
0.025000	1.707106
0.026667	1.609184
0.028333	0.179082
0.030000	0.808993
0.031667	1.436761
0.033333	0.000017
0.035000	-0.108994
0.036667	-1.684473
0.038333	-3.664514
0.040000	0.950918
0.041667	5.563982
0.043333	3.576293
0.045000	1.987688
0.046667	1.860572
0.048333	0.400575
0.050000	0.999960
0.051667	1.596730
0.053333	0.128525
0.055000	-0.012311
0.056667	-1.619838
0.058333	-3.632177
0.060000	0.950850
0.061667	5.531629
0.063333	3.511723
0.065000	1.891007
0.066667	1.732087
0.068333	0.240627
0.070000	0.808962
0.071667	1.375256
0.073333	-0.122840
0.075000	-0.292892
0.076667	-1.928822
0.078333	-3.968790
0.080000	0.587511
0.081667	5.142680
0.083333	3.098211
0.085000	1.453992
0.086667	1.272810
0.088333	-0.239665
0.090000	0.308948
0.091667	0.856940
0.093333	-0.658062
0.095000	-0.843563
0.096667	-2.493391
0.098333	-4.545783
0.100000	-0.000342
0.101667	4.545696
0.103333	2.493715
0.105000	0.843568
0.106667	0.658173
0.108333	-0.856843
0.110000	-0.309102
0.111667	0.239762
0.113333	-1.272699
0.115000	-1.453988
0.116667	-3.097888
0.118333	-5.142767
0.120000	-0.588197
0.121667	3.968702
0.123333	1.929145
0.125000	0.292896
0.126667	0.122950
0.128333	-1.375161
0.130000	-0.809118
0.131667	-0.240532
0.133333	-1.731978
0.135000	-1.891005
0.136667	-3.511403
0.138333	-5.531719
0.140000	-0.951538
0.141667	3.632086
0.143333	1.620158
0.145000	0.012312
0.146667	-0.128418
0.148333	-1.596637
0.150000	-1.000119
0.151667	-0.400484
0.153333	-1.860466
0.155000	-1.987689
0.156667	-3.575975
0.158333	-5.564076
0.160000	-0.951610
0.161667	3.664420
0.163333	1.684789
0.165000	0.108991
0.166667	0.000086
0.168333	-1.436672
0.170000	-0.809155
0.171667	-0.178994
0.173333	-1.609081
0.175000	-1.707110
0.176667	-3.266929
0.178333	-5.227482
0.180000	-0.588410
0.181667	4.053349
0.183333	2.098364
0.185000	0.546005
0.186667	0.459383
0.188333	-0.956362
0.190000	-0.309173
0.191667	0.339340
0.193333	-1.073840
0.195000	-1.156440
0.196667	-2.702297
0.198333	-4.650508
0.200000	-0.000695
0.201667	4.650314
0.203333	2.702923
0.205000	1.156429
0.206667	1.074041
0.208333	-0.339167
0.210000	0.308845
0.211667	0.956536
0.213333	-0.459181
0.215000	-0.546015
0.216667	-2.097737
0.218333	-4.053542
0.220000	0.587022
0.221667	5.227290
0.223333	3.267558
0.225000	1.707103
0.226667	1.609286
0.228333	0.179171
0.230000	0.808830
0.231667	1.436850
0.233333	0.000121
0.235000	-0.108996
0.236667	-1.684157
0.238333	-3.664608
0.240000	0.950227
0.241667	5.563890
0.243333	3.576610
0.245000	1.987687
0.246667	1.860677
0.248333	0.400667
0.250000	0.999801
0.251667	1.596822
0.253333	0.128632
0.255000	-0.012311
0.256667	-1.619519
0.258333	-3.632267
0.260000	0.950162
0.261667	5.531539
0.263333	3.512044
0.265000	1.891010
0.266667	1.732196
0.268333	0.240722
0.270000	0.808806
0.271667	1.375352
0.273333	-0.122731
0.275000	-0.292888
0.276667	-1.928500
0.278333	-3.968878
0.280000	0.586825
0.281667	5.142592
0.283333	3.098534
0.285000	1.453997
0.286667	1.272921
0.288333	-0.239569
0.290000	0.308793
0.291667	0.857037
0.293333	-0.657950
0.295000	-0.843558
0.296667	-2.493068
0.298333	-4.545869
0.300000	-0.001027
0.301667	4.545609
0.303333	2.494039
0.305000	0.843574
0.306667	0.658284
0.308333	-0.856746
0.310000	-0.309256
0.311667	0.239859
0.313333	-1.272588
0.315000	-1.453983
0.316667	-3.097565
0.318333	-5.142855
0.320000	-0.588882
0.321667	3.968615
0.323333	1.929467
0.325000	0.292899
0.326667	0.123060
0.328333	-1.375066
0.330000	-0.809275
0.331667	-0.240437
0.333333	-1.731869
0.335000	-1.891003
0.336667	-3.511082
0.338333	-5.531808
0.340000	-0.952227
0.341667	3.631995
0.343333	1.620477
0.345000	0.012313
0.346667	-0.128312
0.348333	-1.596545
0.350000	-1.000279
0.351667	-0.400392
0.353333	-1.860361
0.355000	-1.987690
0.356667	-3.575658
0.358333	-5.564169
0.360000	-0.952301
0.361667	3.664326
0.363333	1.685105
0.365000	0.108989
0.366667	0.000190
0.368333	-1.436583
0.370000	-0.809317
0.371667	-0.178905
0.373333	-1.608979
0.375000	-1.707114
0.376667	-3.266614
0.378333	-5.227578
0.380000	-0.589104
0.381667	4.053253
0.383333	2.098678
0.385000	0.546000
0.386667	0.459484
0.388333	-0.956275
0.390000	-0.309337
0.391667	0.339427
0.393333	-1.073739
0.395000	-1.156445
0.396667	-2.701984
0.398333	-4.650606
0.400000	-0.001390
0.401667	4.650217
0.403333	2.703236
0.405000	1.156424
0.406667	1.074142
0.408333	-0.339080
0.410000	0.308680
0.411667	0.956623
0.413333	-0.459079
0.415000	-0.546019
0.416667	-2.097423
0.418333	-4.053638
0.420000	0.586327
0.421667	5.227194
0.423333	3.267873
0.425000	1.707099
0.426667	1.609389
0.428333	0.179260
0.430000	0.808668
0.431667	1.436939
0.433333	0.000224
0.435000	-0.108999
0.436667	-1.683840
0.438333	-3.664701
0.440000	0.949535
0.441667	5.563796
0.443333	3.576927
0.445000	1.987687
0.446667	1.860783
0.448333	0.400759
0.450000	0.999642
0.451667	1.596914
0.453333	0.128738
0.455000	-0.012310
0.456667	-1.619199
0.458333	-3.632358
0.460000	0.949473
0.461667	5.531448
0.463333	3.512365
0.465000	1.891012
0.466667	1.732305
0.468333	0.240817
0.470000	0.808650
0.471667	1.375447
0.473333	-0.122621
0.475000	-0.292884
0.476667	-1.928177
0.478333	-3.968966
0.480000	0.586140
0.481667	5.142504
0.483333	3.098857
0.485000	1.454002
0.486667	1.273032
0.488333	-0.239472
0.490000	0.308639
0.491667	0.857134
0.493333	-0.657839
0.495000	-0.843553
0.496667	-2.492744
0.498333	-4.545956
0.500000	-0.001712
0.501667	4.545523
0.503333	2.494363
0.505000	0.843579
0.506667	0.658396
0.508333	-0.856648
0.510000	-0.309410
0.511667	0.239956
0.513333	-1.272477
0.515000	-1.453978
0.516667	-3.097242
0.518333	-5.142941
0.520000	-0.589568
0.521667	3.968526
0.523333	1.929789
0.525000	0.292903
0.526667	0.123169
0.528333	-1.374970
0.530000	-0.809431
0.531667	-0.240342
0.533333	-1.731761
0.535000	-1.891000
0.536667	-3.510761
0.538333	-5.531898
0.540000	-0.952915
0.541667	3.631905
0.543333	1.620797
0.545000	0.012314
0.546667	-0.128205
0.548333	-1.596453
0.550000	-1.000438
0.551667	-0.400301
0.553333	-1.860255
0.555000	-1.987691
0.556667	-3.575341
0.558333	-5.564262
0.560000	-0.952993
0.561667	3.664232
0.563333	1.685422
0.565000	0.108987
0.566667	0.000293
0.568333	-1.436494
0.570000	-0.809480
0.571667	-0.178817
0.573333	-1.608876
0.575000	-1.707118
0.576667	-3.266300
0.578333	-5.227674
0.580000	-0.589799
0.581667	4.053156
0.583333	2.098992
0.585000	0.545996
0.586667	0.459586
